DS1921:  A734C000018D2021
Download at: 8/4/2006 2:58:36 PM

Mission State
-------------
Mission is in progress
Sample rate: 30 minute(s)
Roll-Over Enabled: no
Roll-Over Occured: n/a
Mission Start time:  07/19/2006  14:16 
Mission Start delay: 0 minute(s)
Mission Samples: 770
Device total samples: 96116
Temperatures displayed in: (Celsius)
High Threshold: 85.0°C
Low Threshold: 0.0°C
Temperature threshold alarm state: Conditional(none)  Alarm(none)
Current Real-Time Clock from DS1921: Friday  08/04/2006  14:59:21 
Current PC Time: Friday  08/04/2006  14:59:07 
Time Alarm mode: Alarm weekly
Alarm Time: Sunday 00:00:00
Alarm Time state: Conditional(yes)  Alarm(yes)

Temperature Alarms
------------------
Format: [(HIGH/LOW), Time/Date range]
 07/20/2006  04:46 , 18.0°C
 07/20/2006  05:16 , 18.0°C
 07/20/2006  05:46 , 18.0°C
 07/20/2006  06:16 , 18.0°C
 07/20/2006  06:46 , 18.0°C
 07/20/2006  07:16 , 18.0°C
 07/20/2006  07:46 , 18.0°C
 07/20/2006  08:16 , 18.0°C
 07/20/2006  08:46 , 18.0°C
 07/20/2006  09:16 , 18.0°C
 07/20/2006  09:46 , 18.0°C
 07/20/2006  10:16 , 18.0°C
 07/20/2006  10:46 , 18.5°C
 07/20/2006  11:16 , 18.5°C
 07/20/2006  11:46 , 18.5°C
 07/20/2006  12:16 , 18.5°C
 07/20/2006  12:46 , 18.5°C
 07/20/2006  13:16 , 18.5°C
 07/20/2006  13:46 , 18.5°C
 07/20/2006  14:16 , 18.5°C
 07/20/2006  14:46 , 18.5°C
 07/20/2006  15:16 , 18.5°C
 07/20/2006  15:46 , 18.5°C
 07/20/2006  16:16 , 18.5°C
 07/20/2006  16:46 , 18.5°C
 07/20/2006  17:16 , 18.5°C
 07/20/2006  17:46 , 18.5°C
 07/20/2006  18:16 , 18.5°C
 07/20/2006  18:46 , 18.5°C
 07/20/2006  19:16 , 18.5°C
 07/20/2006  19:46 , 18.5°C
 07/20/2006  20:16 , 18.5°C
 07/20/2006  20:46 , 18.5°C
 07/20/2006  21:16 , 18.5°C
 07/20/2006  21:46 , 18.5°C
 07/20/2006  22:16 , 18.5°C
 07/20/2006  22:46 , 18.5°C
 07/20/2006  23:16 , 18.5°C
 07/20/2006  23:46 , 18.5°C
 07/21/2006  00:16 , 18.5°C
 07/21/2006  00:46 , 18.5°C
 07/21/2006  01:16 , 18.0°C
 07/21/2006  01:46 , 18.0°C
 07/21/2006  02:16 , 18.0°C
 07/21/2006  02:46 , 18.0°C
 07/21/2006  03:16 , 18.0°C
 07/21/2006  03:46 , 18.0°C
 07/21/2006  04:16 , 18.0°C
 07/21/2006  04:46 , 18.0°C
 07/21/2006  05:16 , 18.0°C
 07/21/2006  05:46 , 18.0°C
 07/21/2006  06:16 , 18.0°C
 07/21/2006  06:46 , 18.0°C
 07/21/2006  07:16 , 18.0°C
 07/21/2006  07:46 , 18.0°C
 07/21/2006  08:16 , 18.0°C
 07/21/2006  08:46 , 18.0°C
 07/21/2006  09:16 , 18.0°C
 07/21/2006  09:46 , 18.0°C
 07/21/2006  10:16 , 18.0°C
 07/21/2006  10:46 , 18.0°C
 07/21/2006  11:16 , 18.5°C
 07/21/2006  11:46 , 18.5°C
 07/21/2006  12:16 , 18.5°C
 07/21/2006  12:46 , 18.5°C
 07/21/2006  13:16 , 18.5°C
 07/21/2006  13:46 , 18.5°C
 07/21/2006  14:16 , 18.0°C
 07/21/2006  14:46 , 18.0°C
 07/21/2006  15:16 , 18.0°C
 07/21/2006  15:46 , 18.0°C
 07/21/2006  16:16 , 18.0°C
 07/21/2006  16:46 , 18.0°C
 07/21/2006  17:16 , 18.0°C
 07/21/2006  17:46 , 18.0°C
 07/21/2006  18:16 , 18.5°C
 07/21/2006  18:46 , 18.5°C
 07/21/2006  19:16 , 18.5°C
 07/21/2006  19:46 , 18.5°C
 07/21/2006  20:16 , 18.5°C
 07/21/2006  20:46 , 18.5°C
 07/21/2006  21:16 , 18.5°C
 07/21/2006  21:46 , 18.5°C
 07/21/2006  22:16 , 18.5°C
 07/21/2006  22:46 , 18.5°C
 07/21/2006  23:16 , 18.5°C
 07/21/2006  23:46 , 18.0°C
 07/22/2006  00:16 , 18.0°C
 07/22/2006  00:46 , 18.0°C
 07/22/2006  01:16 , 18.0°C
 07/22/2006  01:46 , 18.0°C
 07/22/2006  02:16 , 18.0°C
 07/22/2006  02:46 , 18.0°C
 07/22/2006  03:16 , 18.0°C
 07/22/2006  03:46 , 18.0°C
 07/22/2006  04:16 , 18.0°C
 07/22/2006  04:46 , 18.0°C
 07/22/2006  05:16 , 18.0°C
 07/22/2006  05:46 , 18.0°C
 07/22/2006  06:16 , 18.0°C
 07/22/2006  06:46 , 18.0°C
 07/22/2006  07:16 , 18.0°C
 07/22/2006  07:46 , 18.0°C
 07/22/2006  08:16 , 18.0°C
 07/22/2006  08:46 , 18.0°C
 07/22/2006  09:16 , 18.0°C
 07/22/2006  09:46 , 18.0°C
 07/22/2006  10:16 , 18.5°C
 07/22/2006  10:46 , 18.5°C
 07/22/2006  11:16 , 18.5°C
 07/22/2006  11:46 , 18.5°C
 07/22/2006  12:16 , 18.5°C
 07/22/2006  12:46 , 18.5°C
 07/22/2006  13:16 , 18.5°C
 07/22/2006  13:46 , 18.5°C
 07/22/2006  14:16 , 18.5°C
 07/22/2006  14:46 , 18.5°C
 07/22/2006  15:16 , 18.5°C
 07/22/2006  15:46 , 18.5°C
 07/22/2006  16:16 , 18.5°C
 07/22/2006  16:46 , 18.5°C
 07/22/2006  17:16 , 18.5°C
 07/22/2006  17:46 , 18.5°C
 07/22/2006  18:16 , 19.0°C
 07/22/2006  18:46 , 19.0°C
 07/22/2006  19:16 , 19.0°C
 07/22/2006  19:46 , 19.0°C
 07/22/2006  20:16 , 19.0°C
 07/22/2006  20:46 , 18.5°C
 07/22/2006  21:16 , 18.5°C
 07/22/2006  21:46 , 18.5°C
 07/22/2006  22:16 , 18.5°C
 07/22/2006  22:46 , 18.5°C
 07/22/2006  23:16 , 18.5°C
 07/22/2006  23:46 , 18.5°C
 07/23/2006  00:16 , 18.5°C
 07/23/2006  00:46 , 18.5°C
 07/23/2006  01:16 , 18.5°C
 07/23/2006  01:46 , 18.5°C
 07/23/2006  02:16 , 18.5°C
 07/23/2006  02:46 , 18.5°C
 07/23/2006  03:16 , 18.5°C
 07/23/2006  03:46 , 18.5°C
 07/23/2006  04:16 , 18.5°C
 07/23/2006  04:46 , 18.0°C
 07/23/2006  05:16 , 18.5°C
 07/23/2006  05:46 , 18.0°C
 07/23/2006  06:16 , 18.5°C
 07/23/2006  06:46 , 18.0°C
 07/23/2006  07:16 , 18.5°C
 07/23/2006  07:46 , 18.0°C
 07/23/2006  08:16 , 18.0°C
 07/23/2006  08:46 , 18.0°C
 07/23/2006  09:16 , 18.5°C
 07/23/2006  09:46 , 18.5°C
 07/23/2006  10:16 , 18.5°C
 07/23/2006  10:46 , 18.5°C
 07/23/2006  11:16 , 18.5°C
 07/23/2006  11:46 , 18.5°C
 07/23/2006  12:16 , 18.0°C
 07/23/2006  12:46 , 18.0°C
 07/23/2006  13:16 , 18.0°C
 07/23/2006  13:46 , 18.0°C
 07/23/2006  14:16 , 18.0°C
 07/23/2006  14:46 , 18.0°C
 07/23/2006  15:16 , 18.5°C
 07/23/2006  15:46 , 18.5°C
 07/23/2006  16:16 , 18.0°C
 07/23/2006  16:46 , 18.5°C
 07/23/2006  17:16 , 18.5°C
 07/23/2006  17:46 , 18.5°C
 07/23/2006  18:16 , 18.5°C
 07/23/2006  18:46 , 18.5°C
 07/23/2006  19:16 , 18.5°C
 07/23/2006  19:46 , 18.5°C
 07/23/2006  20:16 , 18.5°C
 07/23/2006  20:46 , 18.5°C
 07/23/2006  21:16 , 18.0°C
 07/23/2006  21:46 , 18.5°C
 07/23/2006  22:16 , 18.0°C
 07/23/2006  22:46 , 18.0°C
 07/23/2006  23:16 , 18.0°C
 07/23/2006  23:46 , 18.0°C
 07/24/2006  00:16 , 18.0°C
 07/24/2006  00:46 , 18.0°C
 07/24/2006  01:16 , 18.0°C
 07/24/2006  01:46 , 18.0°C
 07/24/2006  02:16 , 18.0°C
 07/24/2006  02:46 , 18.0°C
 07/24/2006  03:16 , 18.0°C
 07/24/2006  03:46 , 18.0°C
 07/24/2006  04:16 , 18.0°C
 07/24/2006  04:46 , 18.0°C
 07/24/2006  05:16 , 18.0°C
 07/24/2006  05:46 , 18.0°C
 07/24/2006  06:16 , 18.0°C
 07/24/2006  06:46 , 18.0°C
 07/24/2006  07:16 , 18.0°C
 07/24/2006  07:46 , 18.0°C
 07/24/2006  08:16 , 18.0°C
 07/24/2006  08:46 , 18.0°C
 07/24/2006  09:16 , 18.0°C
 07/24/2006  09:46 , 18.0°C
 07/24/2006  10:16 , 18.0°C
 07/24/2006  10:46 , 18.0°C
 07/24/2006  11:16 , 18.0°C
 07/24/2006  11:46 , 18.0°C
 07/24/2006  12:16 , 18.0°C
 07/24/2006  12:46 , 18.0°C
 07/24/2006  13:16 , 18.0°C
 07/24/2006  13:46 , 18.0°C
 07/24/2006  14:16 , 18.0°C
 07/24/2006  14:46 , 18.0°C
 07/24/2006  15:16 , 18.0°C
 07/24/2006  15:46 , 18.0°C
 07/24/2006  16:16 , 18.0°C
 07/24/2006  16:46 , 18.0°C
 07/24/2006  17:16 , 18.0°C
 07/24/2006  17:46 , 18.0°C
 07/24/2006  18:16 , 18.0°C
 07/24/2006  18:46 , 18.5°C
 07/24/2006  19:16 , 18.0°C
 07/24/2006  19:46 , 18.5°C
 07/24/2006  20:16 , 18.5°C
 07/24/2006  20:46 , 18.5°C
 07/24/2006  21:16 , 18.0°C
 07/24/2006  21:46 , 18.0°C
 07/24/2006  22:16 , 18.0°C
 07/24/2006  22:46 , 18.0°C
 07/24/2006  23:16 , 18.0°C
 07/24/2006  23:46 , 18.0°C
 07/25/2006  00:16 , 18.0°C
 07/25/2006  00:46 , 18.0°C
 07/25/2006  01:16 , 18.0°C
 07/25/2006  01:46 , 18.0°C
 07/25/2006  02:16 , 18.0°C
 07/25/2006  02:46 , 18.0°C
 07/25/2006  03:16 , 18.0°C
 07/25/2006  03:46 , 18.0°C
 07/25/2006  04:16 , 18.0°C
 07/25/2006  04:46 , 18.0°C
 07/25/2006  05:16 , 18.0°C
 07/25/2006  05:46 , 18.0°C
 07/25/2006  06:16 , 18.0°C
 07/25/2006  06:46 , 18.0°C
 07/25/2006  07:16 , 18.0°C
 07/25/2006  07:46 , 18.0°C
 07/25/2006  08:16 , 18.0°C
 07/25/2006  08:46 , 18.0°C
 07/25/2006  09:16 , 18.0°C
 07/25/2006  09:46 , 18.0°C
 07/25/2006  10:16 , 18.0°C
 07/25/2006  10:46 , 18.0°C
 07/25/2006  11:16 , 18.5°C
 07/25/2006  11:46 , 18.0°C
 07/25/2006  12:16 , 18.5°C
 07/25/2006  12:46 , 18.0°C
 07/25/2006  13:16 , 18.5°C
 07/25/2006  13:46 , 18.5°C
 07/25/2006  14:16 , 18.5°C
 07/25/2006  14:46 , 18.5°C
 07/25/2006  15:16 , 18.5°C
 07/25/2006  15:46 , 18.5°C
 07/25/2006  16:16 , 18.5°C
 07/25/2006  16:46 , 18.5°C
 07/25/2006  17:16 , 18.5°C
 07/25/2006  17:46 , 18.5°C
 07/25/2006  18:16 , 18.5°C
 07/25/2006  18:46 , 18.5°C
 07/25/2006  19:16 , 18.5°C
 07/25/2006  19:46 , 18.5°C
 07/25/2006  20:16 , 18.5°C
 07/25/2006  20:46 , 18.5°C
 07/25/2006  21:16 , 18.0°C
 07/25/2006  21:46 , 18.0°C
 07/25/2006  22:16 , 18.0°C
 07/25/2006  22:46 , 18.0°C
 07/25/2006  23:16 , 18.0°C
 07/25/2006  23:46 , 18.0°C
 07/26/2006  00:16 , 18.0°C
 07/26/2006  00:46 , 18.0°C
 07/26/2006  01:16 , 18.0°C
 07/26/2006  01:46 , 18.0°C
 07/26/2006  02:16 , 18.0°C
 07/26/2006  02:46 , 18.0°C
 07/26/2006  03:16 , 18.0°C
 07/26/2006  03:46 , 18.0°C
 07/26/2006  04:16 , 18.0°C
 07/26/2006  04:46 , 18.0°C
 07/26/2006  05:16 , 18.0°C
 07/26/2006  05:46 , 18.0°C
 07/26/2006  06:16 , 18.0°C
 07/26/2006  06:46 , 18.0°C
 07/26/2006  07:16 , 18.0°C
 07/26/2006  07:46 , 18.0°C
 07/26/2006  08:16 , 18.0°C
 07/26/2006  08:46 , 18.0°C
 07/26/2006  09:16 , 18.0°C
 07/26/2006  09:46 , 18.0°C
 07/26/2006  10:16 , 18.0°C
 07/26/2006  10:46 , 18.0°C
 07/26/2006  11:16 , 18.0°C
 07/26/2006  11:46 , 18.0°C
 07/26/2006  12:16 , 18.0°C
 07/26/2006  12:46 , 18.0°C
 07/26/2006  13:16 , 18.5°C
 07/26/2006  13:46 , 18.0°C
 07/26/2006  14:16 , 18.0°C
 07/26/2006  14:46 , 18.0°C
 07/26/2006  15:16 , 18.0°C
 07/26/2006  15:46 , 18.5°C
 07/26/2006  16:16 , 18.5°C
 07/26/2006  16:46 , 18.5°C
 07/26/2006  17:16 , 18.5°C
 07/26/2006  17:46 , 18.5°C
 07/26/2006  18:16 , 18.5°C
 07/26/2006  18:46 , 18.5°C
 07/26/2006  19:16 , 18.5°C
 07/26/2006  19:46 , 18.5°C
 07/26/2006  20:16 , 18.5°C
 07/26/2006  20:46 , 18.5°C
 07/26/2006  21:16 , 18.5°C
 07/26/2006  21:46 , 18.5°C
 07/26/2006  22:16 , 18.0°C
 07/26/2006  22:46 , 18.0°C
 07/26/2006  23:16 , 18.0°C
 07/26/2006  23:46 , 18.0°C
 07/27/2006  00:16 , 18.0°C
 07/27/2006  00:46 , 18.0°C
 07/27/2006  01:16 , 18.0°C
 07/27/2006  01:46 , 18.0°C
 07/27/2006  02:16 , 18.0°C
 07/27/2006  02:46 , 18.0°C
 07/27/2006  03:16 , 18.0°C
 07/27/2006  03:46 , 18.0°C
 07/27/2006  04:16 , 18.0°C
 07/27/2006  04:46 , 18.0°C
 07/27/2006  05:16 , 18.0°C
 07/27/2006  05:46 , 18.0°C
 07/27/2006  06:16 , 18.0°C
 07/27/2006  06:46 , 18.0°C
 07/27/2006  07:16 , 18.0°C
 07/27/2006  07:46 , 18.0°C
 07/27/2006  08:16 , 18.0°C
 07/27/2006  08:46 , 18.0°C
 07/27/2006  09:16 , 18.0°C
 07/27/2006  09:46 , 18.0°C
 07/27/2006  10:16 , 18.0°C
 07/27/2006  10:46 , 18.0°C
 07/27/2006  11:16 , 18.0°C
 07/27/2006  11:46 , 18.0°C
 07/27/2006  12:16 , 18.0°C
 07/27/2006  12:46 , 18.0°C
 07/27/2006  13:16 , 18.0°C
 07/27/2006  13:46 , 18.0°C
 07/27/2006  14:16 , 18.0°C
 07/27/2006  14:46 , 18.0°C
 07/27/2006  15:16 , 18.0°C
 07/27/2006  15:46 , 18.0°C
 07/27/2006  16:16 , 18.0°C
 07/27/2006  16:46 , 18.5°C
 07/27/2006  17:16 , 18.5°C
 07/27/2006  17:46 , 18.5°C
 07/27/2006  18:16 , 18.5°C
 07/27/2006  18:46 , 18.5°C
 07/27/2006  19:16 , 18.5°C
 07/27/2006  19:46 , 18.5°C
 07/27/2006  20:16 , 18.5°C
 07/27/2006  20:46 , 18.5°C
 07/27/2006  21:16 , 18.0°C
 07/27/2006  21:46 , 18.0°C
 07/27/2006  22:16 , 18.0°C
 07/27/2006  22:46 , 18.0°C
 07/27/2006  23:16 , 18.0°C
 07/27/2006  23:46 , 18.0°C
 07/28/2006  00:16 , 18.0°C
 07/28/2006  00:46 , 18.0°C
 07/28/2006  01:16 , 18.0°C
 07/28/2006  01:46 , 18.0°C
 07/28/2006  02:16 , 18.0°C
 07/28/2006  02:46 , 18.0°C
 07/28/2006  03:16 , 18.0°C
 07/28/2006  03:46 , 18.0°C
 07/28/2006  04:16 , 18.0°C
 07/28/2006  04:46 , 18.0°C
 07/28/2006  05:16 , 18.0°C
 07/28/2006  05:46 , 18.0°C
 07/28/2006  06:16 , 18.0°C
 07/28/2006  06:46 , 18.0°C
 07/28/2006  07:16 , 18.0°C
 07/28/2006  07:46 , 18.0°C
 07/28/2006  08:16 , 18.0°C
 07/28/2006  08:46 , 18.0°C
 07/28/2006  09:16 , 18.0°C
 07/28/2006  09:46 , 18.0°C
 07/28/2006  10:16 , 18.0°C
 07/28/2006  10:46 , 18.0°C
 07/28/2006  11:16 , 18.0°C
 07/28/2006  11:46 , 18.5°C
 07/28/2006  12:16 , 18.5°C
 07/28/2006  12:46 , 18.5°C
 07/28/2006  13:16 , 18.5°C
 07/28/2006  13:46 , 18.5°C
 07/28/2006  14:16 , 18.5°C
 07/28/2006  14:46 , 18.5°C
 07/28/2006  15:16 , 18.5°C
 07/28/2006  15:46 , 18.5°C
 07/28/2006  16:16 , 18.5°C
 07/28/2006  16:46 , 18.5°C
 07/28/2006  17:16 , 18.5°C
 07/28/2006  17:46 , 18.5°C
 07/28/2006  18:16 , 18.5°C
 07/28/2006  18:46 , 18.5°C
 07/28/2006  19:16 , 18.5°C
 07/28/2006  19:46 , 18.5°C
 07/28/2006  20:16 , 18.5°C
 07/28/2006  20:46 , 18.5°C
 07/28/2006  21:16 , 18.5°C
 07/28/2006  21:46 , 18.5°C
 07/28/2006  22:16 , 18.5°C
 07/28/2006  22:46 , 18.5°C
 07/28/2006  23:16 , 18.0°C
 07/28/2006  23:46 , 18.0°C
 07/29/2006  00:16 , 18.0°C
 07/29/2006  00:46 , 18.0°C
 07/29/2006  01:16 , 18.0°C
 07/29/2006  01:46 , 18.0°C
 07/29/2006  02:16 , 18.0°C
 07/29/2006  02:46 , 18.0°C
 07/29/2006  03:16 , 18.0°C
 07/29/2006  03:46 , 18.0°C
 07/29/2006  04:16 , 18.0°C
 07/29/2006  04:46 , 18.0°C
 07/29/2006  05:16 , 18.0°C
 07/29/2006  05:46 , 18.0°C
 07/29/2006  06:16 , 18.0°C
 07/29/2006  06:46 , 18.0°C
 07/29/2006  07:16 , 18.0°C
 07/29/2006  07:46 , 18.0°C
 07/29/2006  08:16 , 18.0°C
 07/29/2006  08:46 , 18.0°C
 07/29/2006  09:16 , 17.5°C
 07/29/2006  09:46 , 17.5°C
 07/29/2006  10:16 , 17.5°C
 07/29/2006  10:46 , 18.0°C
 07/29/2006  11:16 , 18.0°C
 07/29/2006  11:46 , 18.0°C
 07/29/2006  12:16 , 18.0°C
 07/29/2006  12:46 , 18.0°C
 07/29/2006  13:16 , 18.0°C
 07/29/2006  13:46 , 18.0°C
 07/29/2006  14:16 , 18.5°C
 07/29/2006  14:46 , 18.5°C
 07/29/2006  15:16 , 18.5°C
 07/29/2006  15:46 , 18.5°C
 07/29/2006  16:16 , 18.5°C
 07/29/2006  16:46 , 18.5°C
 07/29/2006  17:16 , 18.5°C
 07/29/2006  17:46 , 18.5°C
 07/29/2006  18:16 , 18.5°C
 07/29/2006  18:46 , 18.5°C
 07/29/2006  19:16 , 18.5°C
 07/29/2006  19:46 , 18.5°C
 07/29/2006  20:16 , 18.5°C
 07/29/2006  20:46 , 18.5°C
 07/29/2006  21:16 , 18.5°C
 07/29/2006  21:46 , 18.0°C
 07/29/2006  22:16 , 18.0°C
 07/29/2006  22:46 , 18.0°C
 07/29/2006  23:16 , 18.0°C
 07/29/2006  23:46 , 18.0°C
 07/30/2006  00:16 , 18.0°C
 07/30/2006  00:46 , 18.0°C
 07/30/2006  01:16 , 18.0°C
 07/30/2006  01:46 , 18.0°C
 07/30/2006  02:16 , 18.0°C
 07/30/2006  02:46 , 18.0°C
 07/30/2006  03:16 , 18.0°C
 07/30/2006  03:46 , 18.0°C
 07/30/2006  04:16 , 18.0°C
 07/30/2006  04:46 , 18.0°C
 07/30/2006  05:16 , 18.0°C
 07/30/2006  05:46 , 18.0°C
 07/30/2006  06:16 , 18.0°C
 07/30/2006  06:46 , 18.0°C
 07/30/2006  07:16 , 18.0°C
 07/30/2006  07:46 , 18.0°C
 07/30/2006  08:16 , 18.0°C
 07/30/2006  08:46 , 18.0°C
 07/30/2006  09:16 , 18.0°C
 07/30/2006  09:46 , 18.0°C
 07/30/2006  10:16 , 18.0°C
 07/30/2006  10:46 , 18.0°C
 07/30/2006  11:16 , 18.0°C
 07/30/2006  11:46 , 17.5°C
 07/30/2006  12:16 , 11.0°C
 07/30/2006  12:46 , 12.0°C
 07/30/2006  13:16 , 12.5°C
 07/30/2006  13:46 , 13.0°C
 07/30/2006  14:16 , 14.0°C
 07/30/2006  14:46 , 14.5°C
 07/30/2006  15:16 , 14.5°C
 07/30/2006  15:46 , 15.0°C
 07/30/2006  16:16 , 15.5°C
 07/30/2006  16:46 , 16.0°C
 07/30/2006  17:16 , 16.0°C
 07/30/2006  17:46 , 16.5°C
 07/30/2006  18:16 , 17.0°C
 07/30/2006  18:46 , 17.0°C
 07/30/2006  19:16 , 17.0°C
 07/30/2006  19:46 , 17.5°C
 07/30/2006  20:16 , 17.5°C
 07/30/2006  20:46 , 17.5°C
 07/30/2006  21:16 , 17.5°C
 07/30/2006  21:46 , 17.5°C
 07/30/2006  22:16 , 18.0°C
 07/30/2006  22:46 , 18.0°C
 07/30/2006  23:16 , 18.0°C
 07/30/2006  23:46 , 18.0°C
 07/31/2006  00:16 , 18.0°C
 07/31/2006  00:46 , 18.0°C
 07/31/2006  01:16 , 18.0°C
 07/31/2006  01:46 , 18.0°C
 07/31/2006  02:16 , 18.0°C
 07/31/2006  02:46 , 18.0°C
 07/31/2006  03:16 , 18.0°C
 07/31/2006  03:46 , 18.5°C
 07/31/2006  04:16 , 18.5°C
 07/31/2006  04:46 , 18.5°C
 07/31/2006  05:16 , 18.5°C
 07/31/2006  05:46 , 18.5°C
 07/31/2006  06:16 , 18.5°C
 07/31/2006  06:46 , 18.5°C
 07/31/2006  07:16 , 18.5°C
 07/31/2006  07:46 , 18.5°C
 07/31/2006  08:16 , 18.5°C
 07/31/2006  08:46 , 18.5°C
 07/31/2006  09:16 , 18.5°C
 07/31/2006  09:46 , 18.5°C
 07/31/2006  10:16 , 18.5°C
 07/31/2006  10:46 , 18.5°C
 07/31/2006  11:16 , 18.5°C
 07/31/2006  11:46 , 18.5°C
 07/31/2006  12:16 , 18.5°C
 07/31/2006  12:46 , 18.5°C
 07/31/2006  13:16 , 18.5°C
 07/31/2006  13:46 , 18.5°C
 07/31/2006  14:16 , 18.5°C
 07/31/2006  14:46 , 18.5°C
 07/31/2006  15:16 , 18.5°C
 07/31/2006  15:46 , 18.5°C
 07/31/2006  16:16 , 18.5°C
 07/31/2006  16:46 , 18.5°C
 07/31/2006  17:16 , 18.5°C
 07/31/2006  17:46 , 18.5°C
 07/31/2006  18:16 , 19.0°C
 07/31/2006  18:46 , 18.5°C
 07/31/2006  19:16 , 18.5°C
 07/31/2006  19:46 , 18.5°C
 07/31/2006  20:16 , 18.5°C
 07/31/2006  20:46 , 18.5°C
 07/31/2006  21:16 , 18.5°C
 07/31/2006  21:46 , 18.5°C
 07/31/2006  22:16 , 18.5°C
 07/31/2006  22:46 , 18.5°C
 07/31/2006  23:16 , 18.5°C
 07/31/2006  23:46 , 18.5°C
 08/01/2006  00:16 , 18.5°C
 08/01/2006  00:46 , 18.5°C
 08/01/2006  01:16 , 18.5°C
 08/01/2006  01:46 , 18.5°C
 08/01/2006  02:16 , 18.5°C
 08/01/2006  02:46 , 18.5°C
 08/01/2006  03:16 , 18.5°C
 08/01/2006  03:46 , 18.5°C
 08/01/2006  04:16 , 18.5°C
 08/01/2006  04:46 , 18.5°C
 08/01/2006  05:16 , 18.5°C
 08/01/2006  05:46 , 18.5°C
 08/01/2006  06:16 , 18.5°C
 08/01/2006  06:46 , 18.5°C
 08/01/2006  07:16 , 18.5°C
 08/01/2006  07:46 , 18.5°C
 08/01/2006  08:16 , 18.5°C
 08/01/2006  08:46 , 18.5°C
 08/01/2006  09:16 , 18.5°C
 08/01/2006  09:46 , 18.5°C
 08/01/2006  10:16 , 18.5°C
 08/01/2006  10:46 , 18.5°C
 08/01/2006  11:16 , 18.5°C
 08/01/2006  11:46 , 18.5°C
 08/01/2006  12:16 , 18.5°C
 08/01/2006  12:46 , 18.5°C
 08/01/2006  13:16 , 19.0°C
 08/01/2006  13:46 , 19.0°C
 08/01/2006  14:16 , 19.0°C
 08/01/2006  14:46 , 19.0°C
 08/01/2006  15:16 , 19.0°C
 08/01/2006  15:46 , 19.0°C
 08/01/2006  16:16 , 19.0°C
